Lugar de residencia;Edad;Medida;Valor;
Castilblanco de los Arroyos;Índice de dependencia mayores;Población municipal;31,349206349206348;
Castilleja de Guzmán;Índice de dependencia global;Población municipal;34,74377056887635;
Castilleja de Guzmán;Índice de dependencia jóvenes;Población municipal;22,190879172543486;
Castilleja de Guzmán;Índice de dependencia mayores;Población municipal;12,552891396332862;
Castilleja de la Cuesta;Índice de dependencia global;Población municipal;52,30266065588262;
Castilleja de la Cuesta;Índice de dependencia jóvenes;Población municipal;25,23645363740829;
Castilleja de la Cuesta;Índice de dependencia mayores;Población municipal;27,06620701847432;
Castilleja del Campo;Índice de dependencia global;Población municipal;49,64028776978417;
Castilleja del Campo;Índice de dependencia jóvenes;Población municipal;20,14388489208633;
Castilleja del Campo;Índice de dependencia mayores;Población municipal;29,496402877697843;
Cazalla de la Sierra;Índice de dependencia global;Población municipal;52,25137674117266;
Cazalla de la Sierra;Índice de dependencia jóvenes;Población municipal;20,31098153547133;
Cazalla de la Sierra;Índice de dependencia mayores;Población municipal;31,94039520570133;
Constantina;Índice de dependencia global;Población municipal;50,69100391134289;
Constantina;Índice de dependencia jóvenes;Población municipal;19,191655801825295;
Constantina;Índice de dependencia mayores;Población municipal;31,499348109517598;
Coria del Río;Índice de dependencia global;Población municipal;50,02198016900308;
Coria del Río;Índice de dependencia jóvenes;Población municipal;27,162604405802764;
Coria del Río;Índice de dependencia mayores;Población municipal;22,859375763200312;
Coripe;Índice de dependencia global;Población municipal;64,19919246298788;
Coripe;Índice de dependencia jóvenes;Población municipal;19,784656796769852;
Coripe;Índice de dependencia mayores;Población municipal;44,414535666218036;
Dos Hermanas;Índice de dependencia global;Población municipal;48,872318780978766;
Dos Hermanas;Índice de dependencia jóvenes;Población municipal;27,512391506677346;
Dos Hermanas;Índice de dependencia mayores;Población municipal;21,35992727430142;
Écija;Índice de dependencia global;Población municipal;51,66189658462126;
Écija;Índice de dependencia jóvenes;Población municipal;25,647777141766838;
Écija;Índice de dependencia mayores;Población municipal;26,014119442854415;
El Castillo de las Guardas;Índice de dependencia global;Población municipal;54,75708502024291;
El Castillo de las Guardas;Índice de dependencia jóvenes;Población municipal;17,105263157894736;
El Castillo de las Guardas;Índice de dependencia mayores;Población municipal;37,65182186234818;
El Coronil;Índice de dependencia global;Población municipal;52,4547803617571;
El Coronil;Índice de dependencia jóvenes;Población municipal;20,7687338501292;
El Coronil;Índice de dependencia mayores;Población municipal;31,686046511627907;
El Cuervo de Sevilla;Índice de dependencia global;Población municipal;46,724519312574444;
El Cuervo de Sevilla;Índice de dependencia jóvenes;Población municipal;24,21303386081334;
El Cuervo de Sevilla;Índice de dependencia mayores;Población municipal;22,5114854517611;
El Garrobo;Índice de dependencia global;Población municipal;43,280977312390924;
El Garrobo;Índice de dependencia jóvenes;Población municipal;17,452006980802793;
El Garrobo;Índice de dependencia mayores;Población municipal;25,82897033158813;
El Madroño;Índice de dependencia global;Población municipal;83,54430379746836;
El Madroño;Índice de dependencia jóvenes;Población municipal;14,556962025316455;
El Madroño;Índice de dependencia mayores;Población municipal;68,9873417721519;
El Palmar de Troya;Índice de dependencia global;Población municipal;49,521378430121246;
El Palmar de Troya;Índice de dependencia jóvenes;Población municipal;22,84620293554563;
El Palmar de Troya;Índice de dependencia mayores;Población municipal;26,67517549457562;
El Pedroso;Índice de dependencia global;Población municipal;47,43311641359364;
El Pedroso;Índice de dependencia jóvenes;Población municipal;17,064352856109906;
El Pedroso;Índice de dependencia mayores;Población municipal;30,36876355748373;
El Real de la Jara;Índice de dependencia global;Población municipal;51;
El Real de la Jara;Índice de dependencia jóvenes;Población municipal;19,7;
El Real de la Jara;Índice de dependencia mayores;Población municipal;31,3;
El Ronquillo;Índice de dependencia global;Población municipal;62,33480176211453;
El Ronquillo;Índice de dependencia jóvenes;Población municipal;23,017621145374452;
El Ronquillo;Índice de dependencia mayores;Población municipal;39,31718061674009;
El Rubio;Índice de dependencia global;Población municipal;49,910554561717355;
El Rubio;Índice de dependencia jóvenes;Población municipal;20,527728085867622;
El Rubio;Índice de dependencia mayores;Población municipal;29,382826475849733;
El Saucejo;Índice de dependencia global;Población municipal;55,396475770925115;
El Saucejo;Índice de dependencia jóvenes;Población municipal;22,723935389133626;
El Saucejo;Índice de dependencia mayores;Población municipal;32,67254038179148;
El Viso del Alcor;Índice de dependencia global;Población municipal;52,774677084994416;
El Viso del Alcor;Índice de dependencia jóvenes;Población municipal;29,02248445224047;
El Viso del Alcor;Índice de dependencia mayores;Población municipal;23,752192632753946;
Espartinas;Índice de dependencia global;Población municipal;46,31992149165849;
Espartinas;Índice de dependencia jóvenes;Población municipal;31,537157641181196;
Espartinas;Índice de dependencia mayores;Población municipal;14,782763850477295;
Estepa;Índice de dependencia global;Población municipal;47,51756161447791;
Estepa;Índice de dependencia jóvenes;Población municipal;24,229074889867842;
Estepa;Índice de dependencia mayores;Población municipal;23,28848672461007;
Fuentes de Andalucía;Índice de dependencia global;Población municipal;55,12543252595156;
Fuentes de Andalucía;Índice de dependencia jóvenes;Población municipal;21,49653979238754;
Fuentes de Andalucía;Índice de dependencia mayores;Población municipal;33,628892733564015;
Gelves;Índice de dependencia global;Población municipal;41,522633744855966;
Gelves;Índice de dependencia jóvenes;Población municipal;24,348422496570645;
Gelves;Índice de dependencia mayores;Población municipal;17,174211248285324;
Gerena;Índice de dependencia global;Población municipal;53,515007898894154;
Gerena;Índice de dependencia jóvenes;Población municipal;28,90995260663507;
Gerena;Índice de dependencia mayores;Población municipal;24,605055292259085;
Gilena;Índice de dependencia global;Población municipal;48,31730769230769;
Gilena;Índice de dependencia jóvenes;Población municipal;21,754807692307693;
Gilena;Índice de dependencia mayores;Población municipal;26,5625;
Gines;Índice de dependencia global;Población municipal;47,90845378887429;
Gines;Índice de dependencia jóvenes;Población municipal;25,492772667542706;
Gines;Índice de dependencia mayores;Población municipal;22,41568112133158;
Guadalcanal;Índice de dependencia global;Población municipal;56,246228123114065;
Guadalcanal;Índice de dependencia jóvenes;Población municipal;19,79480989740495;
Guadalcanal;Índice de dependencia mayores;Población municipal;36,45141822570911;
Guillena;Índice de dependencia global;Población municipal;48,75098017251036;
Guillena;Índice de dependencia jóvenes;Población municipal;29,281953623837797;
Guillena;Índice de dependencia mayores;Población municipal;19,469026548672566;
Herrera;Índice de dependencia global;Población municipal;51,726551563229116;
Herrera;Índice de dependencia jóvenes;Población municipal;24,101726551563228;
Herrera;Índice de dependencia mayores;Población municipal;27,624825011665887;
Huévar del Aljarafe;Índice de dependencia global;Población municipal;46,99954191479615;
Huévar del Aljarafe;Índice de dependencia jóvenes;Población municipal;24,690792487402657;
Huévar del Aljarafe;Índice de dependencia mayores;Población municipal;22,308749427393497;
Isla Mayor;Índice de dependencia global;Población municipal;49,59792477302205;
Isla Mayor;Índice de dependencia jóvenes;Población municipal;24,409857328145264;
Isla Mayor;Índice de dependencia mayores;Población municipal;25,188067444876783;
La Algaba;Índice de dependencia global;Población municipal;51,446413812103955;
La Algaba;Índice de dependencia jóvenes;Población municipal;28,818073284966477;
La Algaba;Índice de dependencia mayores;Población municipal;22,62834052713748;
La Campana;Índice de dependencia global;Población municipal;52,578838785735336;
La Campana;Índice de dependencia jóvenes;Población municipal;22,60536398467433;
La Campana;Índice de dependencia mayores;Población municipal;29,973474801061005;
La Luisiana;Índice de dependencia global;Población municipal;51,41914191419142;
La Luisiana;Índice de dependencia jóvenes;Población municipal;24,323432343234323;
La Luisiana;Índice de dependencia mayores;Población municipal;27,095709570957094;
La Puebla de Cazalla;Índice de dependencia global;Población municipal;53,714930212885946;
La Puebla de Cazalla;Índice de dependencia jóvenes;Población municipal;26,011560693641616;
La Puebla de Cazalla;Índice de dependencia mayores;Población municipal;27,703369519244326;
La Puebla de los Infantes;Índice de dependencia global;Población municipal;56,62650602409639;
La Puebla de los Infantes;Índice de dependencia jóvenes;Población municipal;23,048716605552645;
La Puebla de los Infantes;Índice de dependencia mayores;Población municipal;33,57778941854374;
La Puebla del Río;Índice de dependencia global;Población municipal;49,77890082122552;
La Puebla del Río;Índice de dependencia jóvenes;Población municipal;25,698041692988;
La Puebla del Río;Índice de dependencia mayores;Población municipal;24,080859128237524;
La Rinconada;Índice de dependencia global;Población municipal;44,827712609970675;
La Rinconada;Índice de dependencia jóvenes;Población municipal;25,282258064516128;
La Rinconada;Índice de dependencia mayores;Población municipal;19,545454545454547;
La Roda de Andalucía;Índice de dependencia global;Población municipal;51,39584824624195;
La Roda de Andalucía;Índice de dependencia jóvenes;Población municipal;23,407301360057264;
La Roda de Andalucía;Índice de dependencia mayores;Población municipal;27,988546886184686;
Lantejuela;Índice de dependencia global;Población municipal;49,40085040587553;
Lantejuela;Índice de dependencia jóvenes;Población municipal;25,937379203710865;
